slide,histology_measurement,sum/avg_per_image,slide_image
V646/22,melanophores_thickness_px,237.5802327,V646/22_40x_4
V646/22,melanophores_thickness_px,255.7115219,V646/22_40x_5
V646/22,melanophores_thickness_px,297.2316014,V646/22_40x_6
V646/22,xanthophores_area_px,286.1986322,V646/22_40x_1
V646/22,xanthophores_area_px,310.7791379,V646/22_40x_2
V646/22,xanthophores_area_px,269.6583873,V646/22_40x_3
V646/22,xanthophores_area_px,351.7789418,V646/22_40x_4
V646/22,xanthophores_area_px,287.1287116,V646/22_40x_5
V646/22,xanthophores_area_px,318.6139543,V646/22_40x_6
V646/22,xanthophores_thickness_px,122.772961,V646/22_40x_1
V646/22,xanthophores_thickness_px,127.8621802,V646/22_40x_2
V646/22,xanthophores_thickness_px,96.34428541,V646/22_40x_3
V646/22,xanthophores_thickness_px,110.3765671,V646/22_40x_4
V646/22,xanthophores_thickness_px,102.4476959,V646/22_40x_5
V646/22,xanthophores_thickness_px,110.6975428,V646/22_40x_6
V647/22,tissue_thickness,15.70981636,V647/22_40x_1
V647/22,tissue_thickness,17.11129427,V647/22_40x_2
V647/22,tissue_thickness,15.51598247,V647/22_40x_3
V647/22,tissue_thickness,16.88837285,V647/22_40x_4
V647/22,tissue_thickness,16.05764612,V647/22_40x_5
V647/22,tissue_thickness,12.67688792,V647/22_40x_6
V647/22,collagen_layer_px,0.049285591,V647/22_40x_1
V647/22,collagen_layer_px,0.045095728,V647/22_40x_2
V647/22,collagen_layer_px,0.043889923,V647/22_40x_3
V647/22,collagen_layer_px,0.046646657,V647/22_40x_4
V647/22,collagen_layer_px,0.040108743,V647/22_40x_5
V647/22,collagen_layer_px,0.042226559,V647/22_40x_6
V647/22,iridophores_area_px,3374.035934,V647/22_40x_1
V647/22,iridophores_area_px,3356.864903,V647/22_40x_2
V647/22,iridophores_area_px,3316.389564,V647/22_40x_3
V647/22,iridophores_area_px,3183.699534,V647/22_40x_4
V647/22,iridophores_area_px,3190.288865,V647/22_40x_5
V647/22,iridophores_area_px,3489.721199,V647/22_40x_6
V647/22,iridophores_thickness_px,30.70951691,V647/22_40x_1
V647/22,iridophores_thickness_px,32.83495261,V647/22_40x_2
V647/22,iridophores_thickness_px,36.64978478,V647/22_40x_3
V647/22,iridophores_thickness_px,32.47146296,V647/22_40x_4
V647/22,iridophores_thickness_px,31.0046763,V647/22_40x_5
V647/22,iridophores_thickness_px,31.08960643,V647/22_40x_6
V647/22,melanophores_area_px,2645.212161,V647/22_40x_1
V647/22,melanophores_area_px,2795.03003,V647/22_40x_2
V647/22,melanophores_area_px,3392.440149,V647/22_40x_3
V647/22,melanophores_area_px,3676.82099,V647/22_40x_4
V647/22,melanophores_area_px,3162.243004,V647/22_40x_5
V647/22,melanophores_area_px,2900.151779,V647/22_40x_6
V647/22,melanophores_thickness_px,201.0029668,V647/22_40x_1
V647/22,melanophores_thickness_px,165.3413368,V647/22_40x_2
V647/22,melanophores_thickness_px,178.236644,V647/22_40x_3
V647/22,melanophores_thickness_px,206.739373,V647/22_40x_4
V647/22,melanophores_thickness_px,173.6357023,V647/22_40x_5
V647/22,melanophores_thickness_px,189.2592604,V647/22_40x_6
V647/22,xanthophores_area_px,518.07501,V647/22_40x_1
V647/22,xanthophores_area_px,694.7179431,V647/22_40x_2
V647/22,xanthophores_area_px,569.3765536,V647/22_40x_3
V647/22,xanthophores_area_px,664.2221177,V647/22_40x_4
V647/22,xanthophores_area_px,599.3713048,V647/22_40x_5
V647/22,xanthophores_area_px,499.0193221,V647/22_40x_6
V647/22,xanthophores_thickness_px,39.58160369,V647/22_40x_1
V647/22,xanthophores_thickness_px,51.1740443,V647/22_40x_2
V647/22,xanthophores_thickness_px,50.28205044,V647/22_40x_3
V647/22,xanthophores_thickness_px,35.63951148,V647/22_40x_4
V647/22,xanthophores_thickness_px,51.98483336,V647/22_40x_5
V647/22,xanthophores_thickness_px,47.42669955,V647/22_40x_6
3524,tissue_thickness,5.013310988,3524_40x_1
3524,tissue_thickness,5.422617537,3524_40x_2
3524,tissue_thickness,5.548379275,3524_40x_3
3524,tissue_thickness,5.706007834,3524_40x_4
3524,tissue_thickness,4.652976317,3524_40x_5
3524,tissue_thickness,5.622916851,3524_40x_6
3524,collagen_layer_px,0.031689425,3524_40x_1
3524,collagen_layer_px,0.029739926,3524_40x_2
3524,collagen_layer_px,0.029674223,3524_40x_3
3524,collagen_layer_px,0.026144318,3524_40x_4
3524,collagen_layer_px,0.033072752,3524_40x_5
3524,collagen_layer_px,0.03089948,3524_40x_6
3524,iridophores_area_px,2683.326161,3524_40x_1
3524,iridophores_area_px,2515.203887,3524_40x_2
3524,iridophores_area_px,2845.797748,3524_40x_3
3524,iridophores_area_px,2663.075819,3524_40x_4
3524,iridophores_area_px,2922.568929,3524_40x_5
3524,iridophores_area_px,2750.694121,3524_40x_6
3524,iridophores_thickness_px,18.51828585,3524_40x_1
3524,iridophores_thickness_px,20.54094229,3524_40x_2
3524,iridophores_thickness_px,22.19910745,3524_40x_3
3524,iridophores_thickness_px,20.17306383,3524_40x_4
3524,iridophores_thickness_px,21.07224018,3524_40x_5
3524,iridophores_thickness_px,17.18838046,3524_40x_6
3524,melanophores_area_px,3743.105394,3524_40x_1
3524,melanophores_area_px,3371.586453,3524_40x_2
3524,melanophores_area_px,3109.659162,3524_40x_3
3524,melanophores_area_px,4043.449676,3524_40x_4
3524,melanophores_area_px,3175.314818,3524_40x_5
3524,melanophores_area_px,3648.537366,3524_40x_6
3524,melanophores_thickness_px,80.85335615,3524_40x_1
3524,melanophores_thickness_px,78.36055474,3524_40x_2
3524,melanophores_thickness_px,75.86486969,3524_40x_3
3524,melanophores_thickness_px,81.62498722,3524_40x_4
3524,melanophores_thickness_px,85.78180535,3524_40x_5
3524,melanophores_thickness_px,82.54782684,3524_40x_6
3524,xanthophores_area_px,2433.875191,3524_40x_1
3524,xanthophores_area_px,2469.176825,3524_40x_2
3524,xanthophores_area_px,2104.601957,3524_40x_3
3524,xanthophores_area_px,2320.743606,3524_40x_4
3524,xanthophores_area_px,2330.325469,3524_40x_5
3524,xanthophores_area_px,1787.536212,3524_40x_6
3524,xanthophores_thickness_px,27.29179696,3524_40x_1
3524,xanthophores_thickness_px,26.21131011,3524_40x_2
3524,xanthophores_thickness_px,26.18176282,3524_40x_3
3524,xanthophores_thickness_px,27.86840489,3524_40x_4
3524,xanthophores_thickness_px,26.37003024,3524_40x_5
3524,xanthophores_thickness_px,28.85141511,3524_40x_6
3624,tissue_thickness,4.994976694,3624_40x_1
3624,tissue_thickness,5.080840371,3624_40x_2
3624,tissue_thickness,5.789338878,3624_40x_3
3624,tissue_thickness,4.739988155,3624_40x_4
3624,tissue_thickness,4.642001232,3624_40x_5
3624,tissue_thickness,5.299189572,3624_40x_6
3624,collagen_layer_px,0.025893627,3624_40x_1
3624,collagen_layer_px,0.02740193,3624_40x_2
3624,collagen_layer_px,0.031488881,3624_40x_3
3624,collagen_layer_px,0.029667386,3624_40x_4
3624,collagen_layer_px,0.029306466,3624_40x_5
3624,collagen_layer_px,0.027878989,3624_40x_6
3624,iridophores_area_px,3241.451148,3624_40x_1
3624,iridophores_area_px,3324.470808,3624_40x_2
3624,iridophores_area_px,3333.782408,3624_40x_3
3624,iridophores_area_px,3302.362422,3624_40x_4
3624,iridophores_area_px,2619.9919,3624_40x_5
3624,iridophores_area_px,2825.941314,3624_40x_6
3624,iridophores_thickness_px,15.1731172,3624_40x_1
3624,iridophores_thickness_px,19.15382061,3624_40x_2
3624,iridophores_thickness_px,17.15943905,3624_40x_3
3624,iridophores_thickness_px,19.01197499,3624_40x_4
3624,iridophores_thickness_px,16.94011544,3624_40x_5
3624,iridophores_thickness_px,18.55957282,3624_40x_6
3624,melanophores_area_px,3077.643594,3624_40x_1
3624,melanophores_area_px,3039.301856,3624_40x_2
3624,melanophores_area_px,3062.769584,3624_40x_3
3624,melanophores_area_px,3482.343472,3624_40x_4
3624,melanophores_area_px,2794.736634,3624_40x_5
3624,melanophores_area_px,2663.869521,3624_40x_6
3624,melanophores_thickness_px,74.66948316,3624_40x_1
3624,melanophores_thickness_px,88.98149056,3624_40x_2
3624,melanophores_thickness_px,84.02829271,3624_40x_3
3624,melanophores_thickness_px,111.6914896,3624_40x_4
3624,melanophores_thickness_px,96.02635944,3624_40x_5
3624,melanophores_thickness_px,101.5760444,3624_40x_6
3624,xanthophores_area_px,2313.07569,3624_40x_1
3624,xanthophores_area_px,1881.123831,3624_40x_2
3624,xanthophores_area_px,1567.141187,3624_40x_3
3624,xanthophores_area_px,2084.042438,3624_40x_4
3624,xanthophores_area_px,1975.891615,3624_40x_5
3624,xanthophores_area_px,1952.169686,3624_40x_6
3624,xanthophores_thickness_px,25.0217343,3624_40x_1
3624,xanthophores_thickness_px,24.98761316,3624_40x_2
3624,xanthophores_thickness_px,26.35055626,3624_40x_3
3624,xanthophores_thickness_px,21.69193844,3624_40x_4
3624,xanthophores_thickness_px,24.34459733,3624_40x_5
3624,xanthophores_thickness_px,23.23280063,3624_40x_6
3724,tissue_thickness,5.786493997,3724_40x_1
3724,tissue_thickness,5.753352276,3724_40x_2
3724,tissue_thickness,6.09983031,3724_40x_3
3724,tissue_thickness,4.667992964,3724_40x_4
3724,tissue_thickness,6.048842379,3724_40x_5
3724,tissue_thickness,5.953298112,3724_40x_6
3724,collagen_layer_px,0.044802428,3724_40x_1
3724,collagen_layer_px,0.042423156,3724_40x_2
3724,collagen_layer_px,0.044564735,3724_40x_3
3724,collagen_layer_px,0.04572617,3724_40x_4
3724,collagen_layer_px,0.04337514,3724_40x_5
3724,collagen_layer_px,0.045152534,3724_40x_6
3724,iridophores_area_px,3290.810779,3724_40x_1
3724,iridophores_area_px,3196.995055,3724_40x_2
3724,iridophores_area_px,3580.227124,3724_40x_3
3724,iridophores_area_px,3599.196582,3724_40x_4
3724,iridophores_area_px,3457.472148,3724_40x_5
3724,iridophores_area_px,4075.298309,3724_40x_6
3724,iridophores_thickness_px,18.80002753,3724_40x_1
3724,iridophores_thickness_px,21.67339242,3724_40x_2
3724,iridophores_thickness_px,23.66430904,3724_40x_3
3724,iridophores_thickness_px,20.19639136,3724_40x_4
3724,iridophores_thickness_px,17.14995878,3724_40x_5
3724,iridophores_thickness_px,20.18722111,3724_40x_6
3724,melanophores_area_px,4766.272009,3724_40x_1
3724,melanophores_area_px,4431.626152,3724_40x_2
3724,melanophores_area_px,4475.52149,3724_40x_3
3724,melanophores_area_px,4112.523117,3724_40x_4
3724,melanophores_area_px,3834.649168,3724_40x_5
3724,melanophores_area_px,5084.502005,3724_40x_6
3724,melanophores_thickness_px,98.60010635,3724_40x_1
3724,melanophores_thickness_px,92.97500194,3724_40x_2
3724,melanophores_thickness_px,79.25312036,3724_40x_3
3724,melanophores_thickness_px,86.42088565,3724_40x_4
3724,melanophores_thickness_px,92.3772836,3724_40x_5
3724,melanophores_thickness_px,66.20962216,3724_40x_6
3724,xanthophores_area_px,2398.533125,3724_40x_1
3724,xanthophores_area_px,1920.402626,3724_40x_2
3724,xanthophores_area_px,2225.867294,3724_40x_3
3724,xanthophores_area_px,2315.355022,3724_40x_4
3724,xanthophores_area_px,2120.150716,3724_40x_5
3724,xanthophores_area_px,2347.024549,3724_40x_6
3724,xanthophores_thickness_px,31.18301902,3724_40x_1
3724,xanthophores_thickness_px,32.67609269,3724_40x_2
3724,xanthophores_thickness_px,36.16227327,3724_40x_3
3724,xanthophores_thickness_px,36.99044799,3724_40x_4
3724,xanthophores_thickness_px,28.55803972,3724_40x_5
3724,xanthophores_thickness_px,29.97354737,3724_40x_6
113823,tissue_thickness,5.557606443,113823_40x_1
113823,tissue_thickness,6.463091703,113823_40x_2
113823,tissue_thickness,6.518068332,113823_40x_3
113823,tissue_thickness,6.958120979,113823_40x_4
113823,tissue_thickness,6.142710443,113823_40x_5
113823,tissue_thickness,5.948152958,113823_40x_6
113823,collagen_layer_px,0.024650554,113823_40x_1
113823,collagen_layer_px,0.028797222,113823_40x_2
113823,collagen_layer_px,0.029261414,113823_40x_3
113823,collagen_layer_px,0.029576549,113823_40x_4
113823,collagen_layer_px,0.031596147,113823_40x_5
113823,collagen_layer_px,0.023990074,113823_40x_6
113823,iridophores_area_px,1396.493436,113823_40x_1
113823,iridophores_area_px,1481.951866,113823_40x_2
113823,iridophores_area_px,1590.796467,113823_40x_3
113823,iridophores_area_px,1612.606926,113823_40x_4
113823,iridophores_area_px,1731.595418,113823_40x_5
113823,iridophores_area_px,1480.555887,113823_40x_6
113823,iridophores_thickness_px,24.84643772,113823_40x_1
113823,iridophores_thickness_px,18.01079362,113823_40x_2
113823,iridophores_thickness_px,20.61091887,113823_40x_3
113823,iridophores_thickness_px,23.48634267,113823_40x_4
113823,iridophores_thickness_px,21.71967851,113823_40x_5
113823,iridophores_thickness_px,22.73254844,113823_40x_6
113823,melanophores_area_px,2808.41421,113823_40x_1
113823,melanophores_area_px,3099.734835,113823_40x_2
113823,melanophores_area_px,2918.880975,113823_40x_3
113823,melanophores_area_px,3271.009145,113823_40x_4
113823,melanophores_area_px,3194.245068,113823_40x_5
113823,melanophores_area_px,3156.915768,113823_40x_6
113823,melanophores_thickness_px,58.58384251,113823_40x_1
113823,melanophores_thickness_px,68.01060887,113823_40x_2
113823,melanophores_thickness_px,65.02912204,113823_40x_3
113823,melanophores_thickness_px,56.83653615,113823_40x_4
113823,melanophores_thickness_px,63.32424183,113823_40x_5
113823,melanophores_thickness_px,70.50666866,113823_40x_6
113823,xanthophores_area_px,2151.517408,113823_40x_1
113823,xanthophores_area_px,2880.023077,113823_40x_2
113823,xanthophores_area_px,2642.234979,113823_40x_3
113823,xanthophores_area_px,2258.961476,113823_40x_4
113823,xanthophores_area_px,2446.654707,113823_40x_5
113823,xanthophores_area_px,2858.608355,113823_40x_6
113823,xanthophores_thickness_px,25.74590301,113823_40x_1
113823,xanthophores_thickness_px,20.07013144,113823_40x_2
113823,xanthophores_thickness_px,26.13184323,113823_40x_3
113823,xanthophores_thickness_px,22.13802365,113823_40x_4
113823,xanthophores_thickness_px,25.83700138,113823_40x_5
113823,xanthophores_thickness_px,27.22859753,113823_40x_6
V652/22,tissue_thickness,20.32957392,V652/22_40x_1
V652/22,tissue_thickness,17.01541899,V652/22_40x_2
V652/22,tissue_thickness,18.99544071,V652/22_40x_3
V652/22,tissue_thickness,21.34805434,V652/22_40x_4
V652/22,tissue_thickness,16.83876408,V652/22_40x_5
V652/22,tissue_thickness,20.61274797,V652/22_40x_6
V652/22,collagen_layer_px,0.059953055,V652/22_40x_1
V652/22,collagen_layer_px,0.069220249,V652/22_40x_2
V652/22,collagen_layer_px,0.061815348,V652/22_40x_3
V652/22,collagen_layer_px,0.060180081,V652/22_40x_4
V652/22,collagen_layer_px,0.059721329,V652/22_40x_5
V652/22,collagen_layer_px,0.065893139,V652/22_40x_6
V652/22,iridophores_area_px,2967.323789,V652/22_40x_1
V652/22,iridophores_area_px,3268.524238,V652/22_40x_2
V652/22,iridophores_area_px,2759.458067,V652/22_40x_3
V652/22,iridophores_area_px,2939.158861,V652/22_40x_4
V652/22,iridophores_area_px,3072.79891,V652/22_40x_5
V652/22,iridophores_area_px,3762.716134,V652/22_40x_6
V652/22,iridophores_thickness_px,29.58416106,V652/22_40x_1
V652/22,iridophores_thickness_px,34.83016075,V652/22_40x_2
V652/22,iridophores_thickness_px,27.00723251,V652/22_40x_3
V652/22,iridophores_thickness_px,30.27523789,V652/22_40x_4
V652/22,iridophores_thickness_px,29.95435104,V652/22_40x_5
V652/22,iridophores_thickness_px,26.30885676,V652/22_40x_6
V652/22,melanophores_area_px,1984.010392,V652/22_40x_1
V652/22,melanophores_area_px,1457.73582,V652/22_40x_2
V652/22,melanophores_area_px,1394.423513,V652/22_40x_3
V652/22,melanophores_area_px,1489.058121,V652/22_40x_4
V652/22,melanophores_area_px,1390.770338,V652/22_40x_5
V652/22,melanophores_area_px,1473.812824,V652/22_40x_6
V652/22,melanophores_thickness_px,244.3040929,V652/22_40x_1
V652/22,melanophores_thickness_px,241.1731195,V652/22_40x_2
V652/22,melanophores_thickness_px,251.7464366,V652/22_40x_3
V652/22,melanophores_thickness_px,270.4703334,V652/22_40x_4
V652/22,melanophores_thickness_px,265.5508398,V652/22_40x_5
V652/22,melanophores_thickness_px,200.8718583,V652/22_40x_6
V652/22,xanthophores_area_px,366.6426301,V652/22_40x_1
V652/22,xanthophores_area_px,451.8685461,V652/22_40x_2
V652/22,xanthophores_area_px,332.6551361,V652/22_40x_3
V652/22,xanthophores_area_px,492.5541872,V652/22_40x_4
V652/22,xanthophores_area_px,344.8009097,V652/22_40x_5
V652/22,xanthophores_area_px,481.4868079,V652/22_40x_6
V652/22,xanthophores_thickness_px,91.69413515,V652/22_40x_1
V652/22,xanthophores_thickness_px,89.21162489,V652/22_40x_2
V652/22,xanthophores_thickness_px,95.57715337,V652/22_40x_3
V652/22,xanthophores_thickness_px,93.49863296,V652/22_40x_4
V652/22,xanthophores_thickness_px,100.9012631,V652/22_40x_5
V652/22,xanthophores_thickness_px,71.43436394,V652/22_40x_6
V653/22,tissue_thickness,14.98132676,V653/22_40x_1
V653/22,tissue_thickness,16.03304131,V653/22_40x_2
V653/22,tissue_thickness,15.03083428,V653/22_40x_3
V653/22,tissue_thickness,13.04543005,V653/22_40x_4
V653/22,tissue_thickness,12.82873685,V653/22_40x_5
V653/22,tissue_thickness,12.26063075,V653/22_40x_6
V653/22,collagen_layer_px,0.051603736,V653/22_40x_1
V653/22,collagen_layer_px,0.044861425,V653/22_40x_2
V653/22,collagen_layer_px,0.047182421,V653/22_40x_3
V653/22,collagen_layer_px,0.041167435,V653/22_40x_4
V653/22,collagen_layer_px,0.046933072,V653/22_40x_5
V653/22,collagen_layer_px,0.042807111,V653/22_40x_6
V653/22,iridophores_area_px,2201.839876,V653/22_40x_1
V653/22,iridophores_area_px,2365.455204,V653/22_40x_2
V653/22,iridophores_area_px,2121.527235,V653/22_40x_3
V653/22,iridophores_area_px,2164.899205,V653/22_40x_4
V653/22,iridophores_area_px,2375.046693,V653/22_40x_5
V653/22,iridophores_area_px,2147.571786,V653/22_40x_6
V653/22,iridophores_thickness_px,36.48940221,V653/22_40x_1
V653/22,iridophores_thickness_px,36.06630685,V653/22_40x_2
V653/22,iridophores_thickness_px,41.38234504,V653/22_40x_3
V653/22,iridophores_thickness_px,37.98848352,V653/22_40x_4
V653/22,iridophores_thickness_px,34.46102787,V653/22_40x_5
V653/22,iridophores_thickness_px,42.2124345,V653/22_40x_6
V653/22,melanophores_area_px,1240.255466,V653/22_40x_1
V653/22,melanophores_area_px,1459.197422,V653/22_40x_2
V653/22,melanophores_area_px,1150.759144,V653/22_40x_3
V653/22,melanophores_area_px,1222.66558,V653/22_40x_4
V653/22,melanophores_area_px,1348.606648,V653/22_40x_5
V653/22,melanophores_area_px,1422.39413,V653/22_40x_6
V653/22,melanophores_thickness_px,183.6288758,V653/22_40x_1
V653/22,melanophores_thickness_px,198.6820434,V653/22_40x_2
V653/22,melanophores_thickness_px,182.4091337,V653/22_40x_3
V653/22,melanophores_thickness_px,178.5893123,V653/22_40x_4
V653/22,melanophores_thickness_px,185.510548,V653/22_40x_5
V653/22,melanophores_thickness_px,185.39537,V653/22_40x_6
V653/22,xanthophores_area_px,685.668744,V653/22_40x_1
V653/22,xanthophores_area_px,647.8589253,V653/22_40x_2
V653/22,xanthophores_area_px,672.1159716,V653/22_40x_3
V653/22,xanthophores_area_px,734.4385232,V653/22_40x_4
V653/22,xanthophores_area_px,703.2426206,V653/22_40x_5
V653/22,xanthophores_area_px,668.4254208,V653/22_40x_6
V653/22,xanthophores_thickness_px,76.91414269,V653/22_40x_1
V653/22,xanthophores_thickness_px,76.20118099,V653/22_40x_2
V653/22,xanthophores_thickness_px,79.36508036,V653/22_40x_3
V653/22,xanthophores_thickness_px,68.52134669,V653/22_40x_4
V653/22,xanthophores_thickness_px,65.79720979,V653/22_40x_5
V653/22,xanthophores_thickness_px,76.9150904,V653/22_40x_6
V658/22,tissue_thickness,16.6663479,V658/22_40x_1
V658/22,tissue_thickness,18.34360137,V658/22_40x_2
V658/22,tissue_thickness,15.14189375,V658/22_40x_3
V658/22,tissue_thickness,16.29928826,V658/22_40x_4
V658/22,tissue_thickness,12.4326887,V658/22_40x_5
V658/22,tissue_thickness,14.17618002,V658/22_40x_6
V658/22,collagen_layer_px,0.063857291,V658/22_40x_1
V658/22,collagen_layer_px,0.0627918,V658/22_40x_2
V658/22,collagen_layer_px,0.053929763,V658/22_40x_3
V658/22,collagen_layer_px,0.055861131,V658/22_40x_4
V658/22,collagen_layer_px,0.046256673,V658/22_40x_5
V658/22,collagen_layer_px,0.063418141,V658/22_40x_6
V658/22,iridophores_area_px,357.3051201,V658/22_40x_1
V658/22,iridophores_area_px,309.0750377,V658/22_40x_2
V658/22,iridophores_area_px,275.2309765,V658/22_40x_3
V658/22,iridophores_area_px,371.8134541,V658/22_40x_4
V658/22,iridophores_area_px,329.5814004,V658/22_40x_5
V658/22,iridophores_area_px,376.4740111,V658/22_40x_6
V658/22,iridophores_thickness_px,18.37723019,V658/22_40x_1
V658/22,iridophores_thickness_px,19.23237801,V658/22_40x_2
V658/22,iridophores_thickness_px,14.31293245,V658/22_40x_3
V658/22,iridophores_thickness_px,17.40114291,V658/22_40x_4
V658/22,iridophores_thickness_px,18.82301339,V658/22_40x_5
V658/22,iridophores_thickness_px,19.91330305,V658/22_40x_6
V658/22,melanophores_area_px,1022.405437,V658/22_40x_1
V658/22,melanophores_area_px,1122.8666,V658/22_40x_2
V658/22,melanophores_area_px,1100.440533,V658/22_40x_3
V658/22,melanophores_area_px,1025.135323,V658/22_40x_4
V658/22,melanophores_area_px,843.8770164,V658/22_40x_5
V658/22,melanophores_area_px,875.4147789,V658/22_40x_6
V658/22,melanophores_thickness_px,157.7744006,V658/22_40x_1
V658/22,melanophores_thickness_px,157.9451101,V658/22_40x_2
V658/22,melanophores_thickness_px,155.8362561,V658/22_40x_3
V658/22,melanophores_thickness_px,167.5385105,V658/22_40x_4
V658/22,melanophores_thickness_px,167.5467376,V658/22_40x_5
V658/22,melanophores_thickness_px,135.0188043,V658/22_40x_6
V658/22,xanthophores_area_px,313.0107441,V658/22_40x_1
V658/22,xanthophores_area_px,254.6004809,V658/22_40x_2
V658/22,xanthophores_area_px,314.742928,V658/22_40x_3
V658/22,xanthophores_area_px,266.3418412,V658/22_40x_4
V658/22,xanthophores_area_px,250.5426295,V658/22_40x_5
V658/22,xanthophores_area_px,336.1763311,V658/22_40x_6
V658/22,xanthophores_thickness_px,78.52763164,V658/22_40x_1
V658/22,xanthophores_thickness_px,79.4951499,V658/22_40x_2
V658/22,xanthophores_thickness_px,95.70564058,V658/22_40x_3
V658/22,xanthophores_thickness_px,68.05962979,V658/22_40x_4
V658/22,xanthophores_thickness_px,75.54879772,V658/22_40x_5
V658/22,xanthophores_thickness_px,75.95813807,V658/22_40x_6
V659/22,tissue_thickness,16.56508241,V659/22_40x_1
V659/22,tissue_thickness,14.7060614,V659/22_40x_2
V659/22,tissue_thickness,15.81895616,V659/22_40x_3
V659/22,tissue_thickness,12.71342065,V659/22_40x_4
V659/22,tissue_thickness,13.94483216,V659/22_40x_5
V659/22,tissue_thickness,17.09164721,V659/22_40x_6
V659/22,collagen_layer_px,0.045662785,V659/22_40x_1
V659/22,collagen_layer_px,0.041374294,V659/22_40x_2
V659/22,collagen_layer_px,0.041118717,V659/22_40x_3
V659/22,collagen_layer_px,0.049013898,V659/22_40x_4
V659/22,collagen_layer_px,0.044215641,V659/22_40x_5
V659/22,collagen_layer_px,0.042947065,V659/22_40x_6
V659/22,iridophores_area_px,1357.079016,V659/22_40x_1
V659/22,iridophores_area_px,1222.470503,V659/22_40x_2
V659/22,iridophores_area_px,1542.334047,V659/22_40x_3
V659/22,iridophores_area_px,1222.4912,V659/22_40x_4
V659/22,iridophores_area_px,1139.071423,V659/22_40x_5
V659/22,iridophores_area_px,1553.313811,V659/22_40x_6
V659/22,iridophores_thickness_px,23.29169092,V659/22_40x_1
V659/22,iridophores_thickness_px,21.3894025,V659/22_40x_2
V659/22,iridophores_thickness_px,23.59305018,V659/22_40x_3
V659/22,iridophores_thickness_px,21.95297042,V659/22_40x_4
V659/22,iridophores_thickness_px,24.78586321,V659/22_40x_5
V659/22,iridophores_thickness_px,18.24702278,V659/22_40x_6
V659/22,melanophores_area_px,1216.783608,V659/22_40x_1
V659/22,melanophores_area_px,1256.591848,V659/22_40x_2
V659/22,melanophores_area_px,1133.251312,V659/22_40x_3
V659/22,melanophores_area_px,1108.384697,V659/22_40x_4
V659/22,melanophores_area_px,1306.185788,V659/22_40x_5
V659/22,melanophores_area_px,1176.830686,V659/22_40x_6
V659/22,melanophores_thickness_px,189.8922962,V659/22_40x_1
V659/22,melanophores_thickness_px,143.1786214,V659/22_40x_2
V659/22,melanophores_thickness_px,188.3627691,V659/22_40x_3
V659/22,melanophores_thickness_px,182.8831839,V659/22_40x_4
V659/22,melanophores_thickness_px,179.3872514,V659/22_40x_5
V659/22,melanophores_thickness_px,176.2794443,V659/22_40x_6
V659/22,xanthophores_area_px,354.2622683,V659/22_40x_1
V659/22,xanthophores_area_px,321.6169465,V659/22_40x_2
V659/22,xanthophores_area_px,379.9982825,V659/22_40x_3
V659/22,xanthophores_area_px,375.1827239,V659/22_40x_4
V659/22,xanthophores_area_px,370.6548779,V659/22_40x_5
V659/22,xanthophores_area_px,372.4837503,V659/22_40x_6
V659/22,xanthophores_thickness_px,69.77996327,V659/22_40x_1
V659/22,xanthophores_thickness_px,94.61440281,V659/22_40x_2
V659/22,xanthophores_thickness_px,82.87625292,V659/22_40x_3
V659/22,xanthophores_thickness_px,78.87705724,V659/22_40x_4
V659/22,xanthophores_thickness_px,75.24832587,V659/22_40x_5
V659/22,xanthophores_thickness_px,91.61961002,V659/22_40x_6
3024,tissue_thickness,7.042838294,3024_40x_1
3024,tissue_thickness,6.434061604,3024_40x_2
3024,tissue_thickness,6.730547324,3024_40x_3
3024,tissue_thickness,7.861735203,3024_40x_4
3024,tissue_thickness,8.200240196,3024_40x_5
3024,tissue_thickness,8.39143488,3024_40x_6
3024,collagen_layer_px,0.040368838,3024_40x_1
3024,collagen_layer_px,0.04657401,3024_40x_2
3024,collagen_layer_px,0.034798252,3024_40x_3
3024,collagen_layer_px,0.04117274,3024_40x_4
3024,collagen_layer_px,0.03735331,3024_40x_5
3024,collagen_layer_px,0.036948213,3024_40x_6
3024,iridophores_area_px,2032.187755,3024_40x_1
3024,iridophores_area_px,1857.970615,3024_40x_2
3024,iridophores_area_px,2131.328409,3024_40x_3
3024,iridophores_area_px,2291.13595,3024_40x_4
3024,iridophores_area_px,1959.444112,3024_40x_5
3024,iridophores_area_px,1737.93316,3024_40x_6
3024,iridophores_thickness_px,16.97377811,3024_40x_1
3024,iridophores_thickness_px,20.40403411,3024_40x_2
3024,iridophores_thickness_px,18.99854942,3024_40x_3
3024,iridophores_thickness_px,15.70103711,3024_40x_4
3024,iridophores_thickness_px,22.39494722,3024_40x_5
3024,iridophores_thickness_px,18.84303231,3024_40x_6
3024,melanophores_area_px,9231.00703,3024_40x_1
3024,melanophores_area_px,12790.84054,3024_40x_2
3024,melanophores_area_px,9073.294381,3024_40x_3
3024,melanophores_area_px,9677.907151,3024_40x_4
3024,melanophores_area_px,11457.06681,3024_40x_5
3024,melanophores_area_px,11139.15906,3024_40x_6
3024,melanophores_thickness_px,55.097708,3024_40x_1
3024,melanophores_thickness_px,61.89008064,3024_40x_2
3024,melanophores_thickness_px,52.48932223,3024_40x_3
3024,melanophores_thickness_px,61.3523362,3024_40x_4
3024,melanophores_thickness_px,54.29700744,3024_40x_5
